order_id,product_id,quantity,unit_price
649,4,2,1299
649,3,2,2499
649,2,3,3499
650,3,2,2499
650,4,2,1299
650,2,2,3499
650,18,1,699
651,13,2,2999
651,15,3,3199
651,14,3,799
651,4,1,1299
652,20,3,849
653,12,3,1499
653,14,3,799
653,16,2,899
654,17,1,749
654,12,2,1499
654,10,2,1599
654,5,3,2999
655,2,3,3499
655,8,3,999
656,11,1,2799
657,20,2,849
657,10,1,1599
657,14,1,799
658,15,1,3199
658,7,2,3299
659,1,1,1999
659,3,3,2499
659,12,1,1499
660,1,1,1999
661,18,1,699
661,8,1,999
661,6,1,4999
662,11,1,2799
663,3,1,2499
663,4,1,1299
663,5,3,2999
663,18,2,699
664,18,1,699
664,10,2,1599
665,7,1,3299
665,3,3,2499
665,16,2,899
665,19,3,999
666,17,2,749
666,16,2,899
666,19,3,999
667,8,2,999
667,13,2,2999
667,7,3,3299
667,10,1,1599
668,15,1,3199
668,17,3,749
668,12,1,1499
669,14,2,799
669,12,2,1499
669,16,1,899
669,11,1,2799
670,17,3,749
670,20,1,849
670,18,2,699
671,11,3,2799
671,7,2,3299
672,18,1,699
672,9,2,699
673,16,3,899
674,16,3,899
674,8,3,999
675,7,1,3299
675,14,2,799
675,19,2,999
676,1,2,1999
676,16,1,899
676,12,2,1499
677,19,1,999
678,13,3,2999
678,7,2,3299
678,20,1,849
678,3,2,2499
679,6,1,4999
680,7,2,3299
680,3,2,2499
681,12,3,1499
682,18,2,699
682,14,3,799
683,14,3,799
683,16,3,899
683,6,2,4999
684,5,2,2999
685,15,2,3199
685,20,3,849
685,2,2,3499
685,3,2,2499
686,15,2,3199
686,13,3,2999
686,6,1,4999
686,4,1,1299
687,7,2,3299
688,14,2,799
688,15,1,3199
688,6,3,4999
689,13,2,2999
689,11,1,2799
689,20,1,849
689,7,2,3299
690,3,3,2499
690,20,2,849
690,18,1,699
690,8,2,999
691,4,1,1299
691,18,1,699
691,13,3,2999
692,18,1,699
693,13,3,2999
694,8,1,999
694,12,1,1499
695,8,1,999
696,18,3,699
696,7,2,3299
696,19,2,999
697,13,3,2999
698,20,1,849
698,12,1,1499
698,2,2,3499
699,9,3,699
699,4,2,1299
700,16,1,899
700,3,3,2499
700,11,3,2799
701,8,1,999
702,2,1,3499
703,8,3,999
704,17,2,749
705,8,3,999
706,1,1,1999
706,3,1,2499
706,16,3,899
706,19,1,999
707,17,2,749
707,3,3,2499
708,10,3,1599
708,20,2,849
709,6,3,4999
709,16,3,899
709,15,3,3199
709,14,2,799
710,20,3,849
710,18,3,699
710,5,1,2999
711,3,1,2499
711,11,1,2799
711,5,1,2999
711,16,1,899
712,12,3,1499
712,13,3,2999
712,16,1,899
712,10,2,1599
713,12,3,1499
713,17,3,749
713,16,2,899
714,2,2,3499
714,12,3,1499
714,1,2,1999
714,5,3,2999
715,4,1,1299
716,6,3,4999
716,14,3,799
716,9,3,699
716,10,2,1599
717,19,2,999
718,1,1,1999
718,6,1,4999
718,16,1,899
719,6,1,4999
719,12,3,1499
720,6,1,4999
720,7,3,3299
721,6,1,4999
722,19,1,999
723,19,1,999
724,16,3,899
724,20,2,849
724,11,2,2799
725,20,1,849
725,2,1,3499
725,12,2,1499
725,11,3,2799
726,8,3,999
726,12,3,1499
726,15,3,3199
727,1,3,1999
727,12,2,1499
727,2,3,3499
728,12,2,1499
729,17,3,749
729,19,3,999
730,6,3,4999
730,15,3,3199
730,4,1,1299
730,16,1,899
731,1,2,1999
731,6,1,4999
731,11,3,2799
731,13,2,2999
732,3,3,2499
732,11,2,2799
732,8,2,999
732,20,3,849
733,10,1,1599
734,5,3,2999
734,11,3,2799
734,13,1,2999
735,11,3,2799
735,12,3,1499
735,5,3,2999
735,17,1,749
736,8,1,999
736,16,3,899
736,15,2,3199
737,9,3,699
738,2,3,3499
738,11,1,2799
738,5,3,2999
738,7,3,3299
739,1,2,1999
739,18,2,699
740,10,2,1599
740,7,1,3299
740,18,1,699
741,19,2,999
741,5,3,2999
742,1,3,1999
742,12,3,1499
743,4,2,1299
744,19,3,999
744,14,3,799
744,5,2,2999
745,13,2,2999
745,3,3,2499
746,4,1,1299
747,9,2,699
747,4,3,1299
747,6,3,4999
747,13,2,2999
748,13,2,2999
748,1,3,1999
749,7,3,3299
750,11,3,2799
750,4,1,1299
750,2,3,3499
750,5,1,2999
751,12,2,1499
751,18,3,699
751,6,1,4999
752,5,3,2999
752,19,2,999
752,16,3,899
752,11,3,2799
753,2,1,3499
753,7,2,3299
754,5,3,2999
754,14,2,799
754,3,2,2499
755,5,3,2999
755,18,3,699
755,7,2,3299
755,3,3,2499
756,14,2,799
756,5,2,2999
757,18,1,699
758,9,2,699
758,5,1,2999
758,8,1,999
759,19,3,999
759,16,2,899
759,4,3,1299
760,11,1,2799
760,13,2,2999
761,1,3,1999
761,17,1,749
761,5,1,2999
762,8,1,999
762,14,2,799
762,15,2,3199
763,10,2,1599
763,3,2,2499
764,6,3,4999
765,14,3,799
766,13,1,2999
767,8,3,999
767,17,2,749
767,2,1,3499
768,2,2,3499
768,14,1,799
768,16,2,899
769,10,2,1599
770,7,2,3299
770,10,3,1599
770,17,2,749
770,2,1,3499
771,1,2,1999
772,3,3,2499
772,17,1,749
773,8,2,999
773,16,2,899
773,13,2,2999
774,6,1,4999
774,5,2,2999
774,12,3,1499
774,14,1,799
775,2,2,3499
775,6,3,4999
775,7,2,3299
776,11,3,2799
776,13,3,2999
777,17,1,749
777,1,3,1999
777,8,2,999
778,16,1,899
778,3,3,2499
778,14,1,799
779,14,2,799
779,7,3,3299
780,8,1,999
780,4,2,1299
781,3,2,2499
781,2,2,3499
782,16,3,899
782,2,1,3499
782,17,2,749
782,14,1,799
783,2,1,3499
783,6,1,4999
783,20,3,849
784,14,1,799
785,18,1,699
786,8,3,999
786,9,2,699
786,7,1,3299
787,7,1,3299
787,15,1,3199
788,2,1,3499
788,5,2,2999
789,4,2,1299
789,14,3,799
789,3,3,2499
789,16,1,899
790,7,3,3299
791,17,2,749
791,13,3,2999
791,18,2,699
791,19,1,999
792,17,2,749
793,18,1,699
793,4,1,1299
793,6,3,4999
794,9,3,699
794,2,1,3499
795,11,2,2799
795,3,3,2499
795,18,1,699
796,8,2,999
796,9,1,699
796,6,3,4999
797,15,2,3199
797,8,2,999
798,12,2,1499
798,5,1,2999
798,16,2,899
798,3,1,2499
799,1,1,1999
799,10,2,1599
799,6,3,4999
800,13,3,2999
800,4,1,1299
800,17,3,749
800,5,1,2999
801,5,1,2999
802,18,3,699
803,6,1,4999
803,10,1,1599
803,11,1,2799
803,16,3,899
804,4,1,1299
804,17,1,749
804,14,1,799
805,8,2,999
805,13,1,2999
805,4,1,1299
806,4,1,1299
806,12,3,1499
806,3,1,2499
807,5,1,2999
807,10,2,1599
807,19,2,999
807,12,3,1499
808,5,1,2999
808,11,2,2799
809,5,1,2999
809,3,1,2499
809,11,2,2799
810,5,2,2999
810,8,3,999
810,13,2,2999
811,3,3,2499
811,19,3,999
811,14,3,799
811,17,1,749
812,18,1,699
812,16,1,899
812,5,2,2999
813,8,3,999
813,7,1,3299
813,20,1,849
813,2,3,3499
814,4,3,1299
815,5,1,2999
815,3,1,2499
815,8,3,999
816,16,2,899
816,14,3,799
816,11,3,2799
817,20,1,849
818,19,3,999
818,17,1,749
818,10,2,1599
819,13,1,2999
819,2,2,3499
820,13,1,2999
820,20,2,849
820,6,3,4999
821,1,1,1999
821,8,3,999
821,10,1,1599
822,2,2,3499
822,8,1,999
823,3,2,2499
823,10,2,1599
823,1,2,1999
824,11,2,2799
825,19,1,999
825,2,3,3499
825,10,2,1599
825,6,1,4999
826,17,3,749
826,20,3,849
827,2,3,3499
827,13,3,2999
827,8,1,999
827,7,1,3299
828,16,1,899
829,12,1,1499
829,3,3,2499
829,19,2,999
830,19,2,999
831,15,3,3199
831,12,3,1499
832,2,3,3499
832,20,3,849
832,8,1,999
833,8,2,999
834,4,2,1299
834,3,2,2499
834,6,1,4999
834,20,2,849
835,4,3,1299
835,9,1,699
835,15,2,3199
835,2,1,3499
836,12,2,1499
837,9,1,699
837,20,1,849
837,6,2,4999
837,3,2,2499
838,9,1,699
838,6,1,4999
839,16,3,899
839,20,2,849
839,18,2,699
839,6,3,4999
840,3,3,2499
840,19,1,999
841,11,3,2799
841,4,3,1299
841,14,1,799
841,9,2,699
842,14,1,799
842,18,3,699
843,12,2,1499
844,15,2,3199
844,14,3,799
844,19,2,999
844,12,3,1499
845,18,3,699
845,6,2,4999
846,20,1,849
846,4,1,1299
846,3,3,2499
847,15,3,3199
848,18,2,699
848,13,1,2999
848,4,2,1299
848,7,2,3299
849,9,3,699
849,10,1,1599
849,14,1,799
850,11,1,2799
850,6,3,4999
850,14,2,799
851,5,2,2999
851,13,3,2999
851,6,1,4999
851,19,2,999
852,9,1,699
852,18,1,699
852,6,1,4999
852,11,1,2799
853,19,2,999
854,8,2,999
854,20,1,849
855,3,3,2499
855,5,3,2999
855,1,1,1999
856,9,1,699
856,6,2,4999
856,3,2,2499
857,3,2,2499
857,7,3,3299
857,14,2,799
857,13,1,2999
858,4,2,1299
859,4,3,1299
859,7,1,3299
859,1,3,1999
860,11,1,2799
861,7,2,3299
861,3,3,2499
861,12,2,1499
861,10,2,1599
862,13,1,2999
862,4,1,1299
862,10,3,1599
863,11,2,2799
863,4,1,1299
863,13,3,2999
864,17,2,749
865,1,2,1999
865,4,1,1299
865,6,2,4999
865,11,1,2799
866,1,2,1999
867,18,2,699
867,3,2,2499
868,19,3,999
869,16,1,899
869,2,1,3499
869,9,2,699
869,14,1,799
870,1,2,1999
870,19,2,999
870,20,1,849
871,3,2,2499
872,3,3,2499
872,18,1,699
872,11,2,2799
872,16,2,899
873,1,1,1999
874,8,3,999
874,6,2,4999
874,3,3,2499
874,7,1,3299
875,9,2,699
876,4,3,1299
876,5,2,2999
876,11,3,2799
876,19,2,999
877,9,1,699
877,11,2,2799
877,16,2,899
877,8,3,999
878,3,2,2499
878,20,1,849
879,16,2,899
879,4,1,1299
880,17,1,749
880,4,1,1299
881,7,1,3299
881,3,3,2499
881,9,2,699
881,14,3,799
882,15,1,3199
883,4,2,1299
883,18,2,699
883,3,1,2499
884,9,3,699
884,12,2,1499
884,4,3,1299
884,2,2,3499
885,17,3,749
885,14,1,799
885,4,1,1299
885,2,1,3499
886,18,1,699
887,13,2,2999
887,4,1,1299
887,8,1,999
887,9,1,699
888,6,3,4999
889,3,2,2499
889,6,2,4999
889,19,1,999
890,6,3,4999
891,16,1,899
891,4,1,1299
892,4,2,1299
892,20,3,849
893,9,2,699
893,12,2,1499
893,15,3,3199
893,1,2,1999
894,5,2,2999
895,12,2,1499
895,7,3,3299
895,3,1,2499
895,19,2,999
896,11,2,2799
896,13,2,2999
896,14,1,799
897,14,2,799
898,15,3,3199
898,5,2,2999
899,10,1,1599
900,10,3,1599
900,1,1,1999
900,14,1,799
900,12,2,1499
901,3,1,2499
901,9,3,699
902,12,2,1499
902,8,1,999
902,13,2,2999
902,14,2,799
903,7,1,3299
903,9,2,699
904,18,1,699
904,6,1,4999
904,13,3,2999
904,14,2,799
905,14,2,799
905,15,2,3199
905,20,1,849
906,8,2,999
906,19,1,999
906,17,3,749
907,13,2,2999
907,1,3,1999
908,11,3,2799
909,19,3,999
910,5,3,2999
910,8,2,999
910,20,3,849
910,10,1,1599
911,20,3,849
911,4,1,1299
912,13,2,2999
912,2,2,3499
912,4,1,1299
912,10,1,1599
913,14,1,799
914,16,2,899
914,20,2,849
915,4,1,1299
915,15,1,3199
915,14,2,799
915,18,2,699
916,2,3,3499
916,12,2,1499
916,5,2,2999
916,15,1,3199
917,17,2,749
917,3,3,2499
917,6,3,4999
917,5,3,2999
918,13,2,2999
918,3,2,2499
918,16,3,899
919,11,3,2799
919,19,2,999
920,8,3,999
920,4,1,1299
921,6,3,4999
922,2,3,3499
923,11,3,2799
923,4,2,1299
924,16,1,899
924,15,1,3199
924,10,3,1599
925,4,1,1299
926,11,1,2799
927,12,1,1499
927,18,2,699
927,5,2,2999
928,4,1,1299
928,20,1,849
928,16,3,899
929,12,1,1499
929,3,3,2499
929,6,3,4999
929,10,1,1599
930,19,2,999
931,2,3,3499
931,5,3,2999
931,7,2,3299
932,12,1,1499
933,5,1,2999
933,9,2,699
933,2,3,3499
933,4,1,1299
934,7,3,3299
935,2,2,3499
935,13,3,2999
935,19,2,999
935,5,3,2999
936,7,1,3299
936,11,1,2799
936,14,1,799
937,1,3,1999
938,2,3,3499
938,11,3,2799
938,12,1,1499
939,3,2,2499
940,15,2,3199
940,10,3,1599
941,2,2,3499
942,10,1,1599
942,18,1,699
943,4,2,1299
943,1,2,1999
943,16,3,899
943,2,2,3499
944,13,2,2999
945,18,3,699
945,2,2,3499
945,10,1,1599
945,19,3,999
946,20,3,849
946,14,3,799
946,19,1,999
947,14,1,799
947,19,2,999
947,17,2,749
947,9,3,699
948,3,2,2499
948,8,2,999
948,18,3,699
949,20,2,849
949,1,3,1999
949,4,3,1299
950,1,2,1999
950,15,3,3199
950,2,3,3499
950,12,1,1499
951,3,2,2499
951,15,2,3199
951,6,2,4999
952,8,1,999
953,18,3,699
954,18,2,699
954,2,1,3499
954,8,1,999
955,19,1,999
955,12,3,1499
955,14,2,799
956,14,2,799
956,12,3,1499
956,16,1,899
957,4,3,1299
958,13,1,2999
958,19,3,999
959,18,3,699
959,4,2,1299
959,17,3,749
959,2,3,3499
960,8,2,999
960,11,1,2799
960,20,2,849
961,3,3,2499
961,12,1,1499
961,18,2,699
962,18,2,699
962,8,3,999
963,3,2,2499
964,15,1,3199
964,1,1,1999
965,5,1,2999
966,14,3,799
966,12,3,1499
966,5,1,2999
966,13,3,2999
967,2,1,3499
968,10,3,1599
968,16,3,899
968,5,3,2999
968,6,1,4999
969,13,3,2999
969,11,3,2799
969,15,3,3199
969,6,2,4999
970,10,1,1599
970,11,1,2799
970,13,1,2999
970,19,3,999
971,4,1,1299
971,12,1,1499
971,10,2,1599
972,8,3,999
973,1,3,1999
973,2,3,3499
974,15,2,3199
974,17,1,749
974,5,3,2999
974,20,3,849
975,9,2,699
975,4,1,1299
976,17,2,749
976,3,1,2499
976,11,3,2799
976,2,3,3499
977,1,1,1999
978,5,2,2999
978,16,1,899
978,6,1,4999
978,19,3,999
979,18,2,699
979,7,3,3299
979,6,2,4999
979,2,3,3499
980,10,2,1599
980,8,3,999
981,10,2,1599
981,4,2,1299
981,8,2,999
981,19,2,999
982,12,3,1499
983,1,2,1999
983,10,3,1599
984,14,2,799
984,13,2,2999
984,15,2,3199
985,15,3,3199
985,14,1,799
985,8,3,999
986,1,2,1999
987,17,1,749
988,10,2,1599
988,6,2,4999
989,17,2,749
990,2,3,3499
990,9,1,699
991,1,1,1999
991,20,3,849
991,18,3,699
991,5,2,2999
992,10,2,1599
993,10,2,1599
993,14,3,799
993,3,2,2499
993,8,2,999
994,12,1,1499
994,18,3,699
994,4,1,1299
994,15,2,3199
995,11,1,2799
995,5,3,2999
995,3,1,2499
996,17,2,749
996,19,2,999
996,8,2,999
996,2,2,3499
997,1,3,1999
997,9,2,699
997,7,2,3299
997,16,3,899
998,4,2,1299
999,6,1,4999
1000,5,1,2999
1000,18,2,699
1000,14,1,799
1000,13,2,2999
1001,5,3,2999
1001,10,3,1599
1002,15,1,3199
1002,7,3,3299
1002,11,3,2799
1002,5,2,2999
1003,10,3,1599
1004,2,3,3499
1005,12,1,1499
1005,1,2,1999
1006,18,1,699
1006,20,3,849
1006,7,1,3299
1007,17,3,749
1007,19,2,999
1008,7,1,3299
1008,6,1,4999
1008,1,3,1999
1008,8,1,999
1009,17,2,749
1009,15,3,3199
1010,13,2,2999
1010,20,3,849
1010,16,2,899
1010,12,3,1499
1011,14,2,799
1011,18,2,699
1012,12,2,1499
1013,12,2,1499
1013,6,2,4999
1013,1,3,1999
1013,7,1,3299
1014,17,1,749
1014,1,3,1999
1014,9,2,699
1015,19,1,999
1016,2,2,3499
1017,3,1,2499
1017,14,1,799
1018,11,3,2799
1019,13,2,2999
1020,6,2,4999
1021,1,2,1999
1021,10,3,1599
1022,19,2,999
1023,11,3,2799
1023,19,1,999
1024,10,3,1599
1024,7,3,3299
1025,5,2,2999
1025,19,1,999
1025,11,1,2799
1026,3,3,2499
1026,16,2,899
1026,12,2,1499
1027,19,2,999
1028,7,3,3299
1028,11,3,2799
1028,17,2,749
1029,2,3,3499
1029,4,3,1299
1029,17,1,749
1030,19,3,999
1030,2,2,3499
1030,11,1,2799
1030,4,1,1299
1031,12,1,1499
1031,10,2,1599
1032,19,2,999
1032,20,1,849
1032,14,2,799
1032,13,3,2999
1033,8,3,999
1034,6,3,4999
1035,5,1,2999
1035,11,1,2799
1036,1,2,1999
1036,5,2,2999
1036,7,1,3299
1036,6,1,4999
1037,1,2,1999
1037,16,1,899
1037,6,2,4999
1038,8,2,999
1038,4,1,1299
1038,13,2,2999
1038,5,2,2999
1039,19,1,999
1039,1,2,1999
1039,8,2,999
1039,6,2,4999
1040,5,1,2999
1040,16,1,899
1041,14,2,799
1041,5,2,2999
1042,17,2,749
1042,4,3,1299
1042,15,3,3199
1042,3,1,2499
1043,15,2,3199
1043,1,1,1999
1043,16,2,899
1043,13,2,2999
1044,18,1,699
1044,12,2,1499
1044,4,3,1299
1045,7,2,3299
1045,17,1,749
1045,15,2,3199
1046,9,3,699
1046,14,2,799
1046,11,1,2799
1047,11,2,2799
1047,10,3,1599
1047,2,1,3499
1047,4,3,1299
1048,16,2,899
1048,14,2,799
1049,11,2,2799
1050,11,3,2799
1051,14,1,799
1052,2,3,3499
1052,12,2,1499
1053,20,2,849
1054,5,3,2999
1054,9,3,699
1054,19,2,999
1054,15,1,3199
1055,20,3,849
1055,15,3,3199
1055,14,2,799
1056,12,2,1499
1056,15,3,3199
1056,5,2,2999
1057,2,3,3499
1057,19,2,999
1057,3,1,2499
1057,16,1,899
1058,1,3,1999
1058,5,2,2999
1058,6,2,4999
1058,12,1,1499
1059,13,1,2999
1059,4,2,1299
1060,18,2,699
1060,14,3,799
1060,12,2,1499
1060,7,2,3299
1061,17,2,749
1061,18,1,699
1061,19,2,999
1062,10,2,1599
1062,1,3,1999
1062,18,1,699
1062,11,3,2799
1063,1,1,1999
1063,8,3,999
1064,11,3,2799
1065,1,3,1999
1065,13,1,2999
1065,18,1,699
1066,11,2,2799
1066,5,1,2999
1067,8,3,999
1067,6,1,4999
1067,15,3,3199
1067,17,2,749
1068,17,2,749
1068,16,2,899
1068,13,3,2999
1068,3,3,2499
1069,2,2,3499
1069,10,2,1599
1069,13,3,2999
1069,20,3,849
1070,6,2,4999
1071,11,3,2799
1072,11,2,2799
1072,10,2,1599
1072,15,3,3199
1073,17,1,749
1073,10,1,1599
1074,16,1,899
1074,15,3,3199
1074,10,3,1599
1075,1,3,1999
1075,7,2,3299
1076,16,3,899
1076,6,3,4999
1076,12,2,1499
1076,5,3,2999
1077,6,3,4999
1077,16,1,899
1077,13,2,2999
1077,1,1,1999
1078,7,2,3299
1079,7,3,3299
1079,12,1,1499
1080,2,2,3499
1081,8,3,999
1081,20,3,849
1082,7,3,3299
1083,19,2,999
1083,20,2,849
1084,7,2,3299
1085,20,2,849
1085,16,3,899
1086,19,1,999
1086,15,2,3199
1087,17,3,749
1087,10,1,1599
1087,19,2,999
1087,9,2,699
1088,1,2,1999
1088,11,1,2799
1088,17,1,749
1088,16,1,899
1089,7,1,3299
1089,4,1,1299
1090,20,2,849
1090,7,1,3299
1090,5,1,2999
1091,17,3,749
1091,16,2,899
1091,14,1,799
1092,12,2,1499
1092,11,2,2799
1092,15,3,3199
1093,15,1,3199
1093,9,3,699
1094,11,2,2799
1095,9,1,699
1095,4,2,1299
1095,3,3,2499
1095,8,2,999
1096,8,1,999
1096,9,1,699
1096,13,3,2999
1096,2,2,3499
1097,3,3,2499
1097,11,2,2799
1098,15,1,3199
1099,1,3,1999
1099,5,3,2999
1099,3,3,2499
1100,11,1,2799
1100,15,2,3199
1101,5,1,2999
1102,17,2,749
1103,10,3,1599
1103,19,1,999
1103,11,3,2799
1103,3,1,2499
1104,20,2,849
1104,7,2,3299
1104,3,2,2499
1104,14,3,799
1105,17,3,749
1105,14,2,799
1105,1,1,1999
1105,13,3,2999
1106,8,3,999
1106,19,2,999
1106,11,3,2799
1107,7,1,3299
1107,5,2,2999
1108,18,1,699
1108,12,2,1499
1109,9,1,699
1109,8,1,999
1109,7,2,3299
1109,12,1,1499
1110,13,3,2999
1110,7,1,3299
1110,19,1,999
1110,20,1,849
1111,16,3,899
1112,17,2,749
1113,14,2,799
1113,13,2,2999
1113,4,1,1299
1113,12,2,1499
1114,1,1,1999
1114,9,1,699
1114,11,1,2799
1114,2,3,3499
1115,2,3,3499
1116,6,3,4999
1116,20,3,849
1116,17,1,749
1116,5,2,2999
1117,9,1,699
1117,11,2,2799
1117,1,1,1999
1118,20,1,849
1118,17,1,749
1118,6,2,4999
1118,18,1,699
1119,5,2,2999
1119,1,2,1999
1119,10,1,1599
1119,16,2,899
1120,16,1,899
1120,19,3,999
1120,7,1,3299
1120,5,1,2999
1121,8,1,999
1122,19,1,999
1122,17,2,749
1122,20,2,849
1122,9,2,699
1123,7,1,3299
1124,1,2,1999
1124,19,2,999
1124,16,1,899
1125,4,2,1299
1125,9,1,699
1125,17,2,749
1125,11,2,2799
1126,3,3,2499
1126,12,1,1499
1126,14,3,799
1127,5,2,2999
1127,12,2,1499
1127,10,3,1599
1128,1,3,1999
1128,7,3,3299
1129,18,2,699
1130,6,3,4999
1131,9,2,699
1131,2,2,3499
1132,10,1,1599
1132,1,2,1999
1133,5,1,2999
1133,20,2,849
1133,16,1,899
1133,6,3,4999
1134,8,2,999
1135,5,3,2999
1135,9,1,699
1135,11,3,2799
1135,1,2,1999
1136,10,1,1599
1136,4,1,1299
1136,18,3,699
1136,15,2,3199
1137,19,1,999
1137,6,3,4999
1137,16,1,899
1137,10,1,1599
1138,14,2,799
1138,20,3,849
1138,2,3,3499
1138,4,2,1299
1139,3,3,2499
1139,1,2,1999
1139,4,1,1299
1140,16,3,899
1141,2,1,3499
1141,4,1,1299
1141,19,2,999
1141,18,3,699
1142,15,1,3199
1142,20,2,849
1142,17,3,749
1143,4,1,1299
1143,10,3,1599
1143,14,2,799
1144,15,2,3199
1144,2,3,3499
1144,11,3,2799
1145,12,2,1499
1145,6,2,4999
1145,16,3,899
1145,3,3,2499
1146,13,2,2999
1147,12,1,1499
1147,11,1,2799
1147,15,2,3199
1147,20,1,849
1148,18,2,699
1148,20,3,849
1148,6,3,4999
1149,9,2,699
1149,5,1,2999
1149,11,2,2799
1149,12,1,1499
1150,8,3,999
1151,8,2,999
1151,20,3,849
1152,15,2,3199
1152,14,1,799
1152,18,3,699
1152,7,3,3299
1153,9,2,699
1153,14,1,799
1153,12,2,1499
1154,18,1,699
1154,19,1,999
1155,12,1,1499
1155,18,2,699
1156,19,1,999
1156,14,3,799
1156,3,2,2499
1156,6,3,4999
1157,3,3,2499
1157,9,1,699
1157,19,3,999
1158,10,1,1599
1158,18,3,699
1158,20,3,849
1158,11,2,2799
1159,12,3,1499
1160,7,3,3299
1160,8,1,999
1161,4,2,1299
1162,11,1,2799
1162,6,2,4999
1163,9,1,699
1163,13,1,2999
1164,20,1,849
1165,1,2,1999
1166,7,1,3299
1166,16,3,899
1167,15,3,3199
1167,6,1,4999
1168,10,3,1599
1168,4,1,1299
1168,12,3,1499
1169,20,2,849
1169,11,3,2799
1170,11,1,2799
1171,12,1,1499
1172,17,3,749
1172,19,2,999
1172,18,3,699
1173,14,2,799
1173,13,1,2999
1173,20,2,849
1174,10,3,1599
1174,16,1,899
1174,20,1,849
1174,2,1,3499
1175,2,1,3499
1175,18,2,699
1175,1,2,1999
1176,17,2,749
1176,20,3,849
1176,6,3,4999
1176,19,1,999
1177,7,2,3299
1178,4,1,1299
1178,10,1,1599
1179,5,1,2999
1180,7,3,3299
1180,9,1,699
1180,14,2,799
1181,13,1,2999
1182,4,1,1299
1183,13,2,2999
1183,10,2,1599
1183,18,3,699
1184,18,2,699
1185,8,1,999
1186,15,3,3199
1186,5,1,2999
1186,20,3,849
1187,5,2,2999
1188,13,2,2999
1189,11,1,2799
1189,15,2,3199
1190,18,1,699
1190,11,1,2799
1191,11,1,2799
1191,12,1,1499
1192,19,3,999
1192,4,3,1299
1192,8,1,999
1192,2,1,3499
1193,15,2,3199
1193,8,3,999
1193,16,2,899
1193,9,2,699
1194,13,1,2999
1194,9,2,699
1195,18,3,699
1195,8,2,999
1195,13,1,2999
1195,5,2,2999
1196,11,1,2799
1196,20,3,849
1196,13,3,2999
1197,15,2,3199
1197,18,3,699
1197,14,2,799
1198,10,1,1599
1198,14,2,799
1198,2,3,3499
1198,7,1,3299
1199,13,3,2999
1199,19,1,999
1200,5,2,2999
1200,14,2,799
1201,4,1,1299
1202,12,1,1499
1202,7,2,3299
1202,5,1,2999
1203,11,1,2799
1203,6,3,4999
1203,10,1,1599
1203,18,1,699
1204,9,2,699
1204,8,1,999
1204,4,1,1299
1204,5,1,2999
1205,15,2,3199
1205,19,1,999
1205,6,2,4999
1206,6,1,4999
1207,11,3,2799
1207,10,1,1599
1208,6,3,4999
1208,12,2,1499
1208,9,3,699
1208,7,1,3299
1209,9,2,699
1209,15,1,3199
1209,14,2,799
1210,19,1,999
1211,13,3,2999
1211,11,2,2799
1211,12,2,1499
1212,16,2,899
1212,10,1,1599
1213,1,1,1999
1214,3,1,2499
1214,20,3,849
1215,11,3,2799
1215,4,1,1299
1215,19,1,999
1215,2,3,3499
1216,7,3,3299
1216,2,1,3499
1217,20,3,849
1217,6,3,4999
1217,16,3,899
1217,10,1,1599
1218,5,3,2999
1218,18,1,699
1218,7,3,3299
1219,20,3,849
1219,14,2,799
1219,17,1,749
1220,9,2,699
1221,20,2,849
1222,20,3,849
1222,3,2,2499
1222,9,2,699
1223,18,3,699
1223,7,1,3299
1223,8,1,999
1224,15,3,3199
1224,20,2,849
1224,5,2,2999
1224,18,1,699
1225,14,3,799
1226,16,1,899
1226,5,1,2999
1226,9,2,699
1226,11,2,2799
1227,20,1,849
1227,16,2,899
1227,14,3,799
1227,18,1,699
1228,5,2,2999
1228,8,1,999
1228,17,2,749
1229,20,3,849
1229,14,1,799
1229,4,3,1299
1230,19,1,999
1230,16,2,899
1230,3,2,2499
1231,9,3,699
1231,18,1,699
1231,11,1,2799
1231,19,2,999
1232,19,3,999
1232,16,1,899
1232,1,2,1999
1232,11,1,2799
1233,3,1,2499
1233,15,2,3199
1233,13,3,2999
1234,11,2,2799
1235,20,3,849
1235,18,1,699
1235,7,3,3299
1236,8,3,999
1236,13,1,2999
1236,14,2,799
1237,3,2,2499
1237,12,3,1499
1237,15,2,3199
1237,5,3,2999
1238,9,1,699
1238,7,3,3299
1238,15,1,3199
1238,10,2,1599
1239,11,3,2799
1239,13,1,2999
1240,11,3,2799
1240,19,1,999
1240,2,3,3499
1241,8,2,999
1241,3,2,2499
1242,17,2,749
1243,9,1,699
1244,16,1,899
1244,2,1,3499
1245,13,2,2999
1245,1,1,1999
1245,17,3,749
1245,10,3,1599
1246,8,2,999
1246,19,1,999
1247,7,3,3299
1247,5,3,2999
1247,18,3,699
1247,1,2,1999
1248,11,2,2799
1248,7,2,3299
1248,20,1,849
1249,7,2,3299
1249,6,1,4999
1249,4,3,1299
