order_id,payment_method,amount,payment_status
3311,Credit Card,3396,Paid
3312,Credit Card,2519.1,Paid
3313,UPI,7596,Paid
3314,UPI,2699.1,Paid
3315,Credit Card,6998,Paid
3316,Net Banking,18421.45,Paid
3317,UPI,5664.6,Refunded
3318,Debit Card,23026.5,Paid
3319,Debit Card,0,Failed
3320,Debit Card,23394,Paid
3321,Credit Card,2697.3,Paid
3322,Debit Card,12534.3,Paid
3323,UPI,10196,Paid
3324,Net Banking,0,Failed
3325,UPI,4585.5,Paid
3326,Cash on Delivery,20394,Paid
3327,Credit Card,2997,Paid
3328,Net Banking,9597,Paid
3329,Credit Card,12195,Paid
3330,Cash on Delivery,0,Failed
3331,Debit Card,10447.35,Paid
3332,UPI,9998,Paid
3333,Credit Card,10896,Refunded
3334,Net Banking,9145,Paid
3335,Net Banking,743.05,Paid
3336,UPI,9696,Paid
3337,Debit Card,10162.15,Paid
3338,Credit Card,0,Failed
3339,Cash on Delivery,8545.5,Refunded
3340,Credit Card,3998,Refunded
3341,Cash on Delivery,743.05,Paid
3342,UPI,13394,Paid
3343,Cash on Delivery,5697,Paid
3344,Cash on Delivery,4048,Paid
3345,Debit Card,17678.7,Refunded
3346,Cash on Delivery,0,Failed
3347,Cash on Delivery,20842,Paid
3348,UPI,2999,Paid
3349,Credit Card,0,Failed
3350,UPI,16808.35,Paid
3351,UPI,9110.5,Paid
3352,Net Banking,16994,Paid
3353,UPI,18615.25,Paid
3354,Debit Card,7051.6,Refunded
3355,Debit Card,14594,Paid
3356,Net Banking,2157.3,Paid
3357,UPI,10792,Refunded
3358,Cash on Delivery,5036.4,Refunded
3359,Cash on Delivery,0,Failed
3360,UPI,7178.25,Paid
3361,Cash on Delivery,17902.8,Paid
3362,Net Banking,0,Failed
3363,Net Banking,5398.2,Paid
3364,Net Banking,5697.15,Paid
3365,Debit Card,0,Failed
3366,Debit Card,2997,Paid
3367,Debit Card,3299,Paid
3368,Cash on Delivery,9895.5,Paid
3369,UPI,10344.6,Paid
3370,UPI,5948.3,Paid
3371,Credit Card,6027.3,Paid
3372,Debit Card,2698.2,Paid
3373,Cash on Delivery,3937.75,Paid
3374,Debit Card,2547,Paid
3375,Credit Card,7645.75,Paid
3376,Debit Card,3846,Paid
3377,Debit Card,3299,Refunded
3378,Net Banking,16551.9,Paid
3379,Debit Card,5697.15,Paid
3380,UPI,11152.8,Refunded
3381,UPI,0,Failed
3382,Debit Card,0,Failed
3383,Cash on Delivery,22892,Paid
3384,Credit Card,10393,Paid
3385,Credit Card,6966.6,Paid
3386,Debit Card,16617.4,Paid
3387,Credit Card,9971.2,Paid
3388,Cash on Delivery,11683.25,Paid
3389,Net Banking,1898.1,Refunded
3390,Net Banking,3735.75,Paid
3391,Cash on Delivery,11796,Refunded
3392,Cash on Delivery,16790,Refunded
3393,Net Banking,0,Failed
3394,Net Banking,2499,Refunded
3395,UPI,21592,Paid
3396,Debit Card,1028.05,Paid
3397,Net Banking,11206.2,Paid
3398,Credit Card,7596.2,Paid
3399,UPI,3897,Paid
3400,Debit Card,0,Failed
3401,Cash on Delivery,10960.75,Paid
3402,Net Banking,13495,Paid
3403,Credit Card,4317.3,Paid
3404,Debit Card,19373.35,Paid
3405,Net Banking,8998.2,Paid
3406,Net Banking,0,Failed
3407,Credit Card,1313.05,Paid
3408,Cash on Delivery,4554.3,Paid
3409,UPI,7221.6,Paid
3410,Cash on Delivery,0,Failed
3411,Net Banking,10495,Paid
3412,Debit Card,20152.8,Paid
3413,Credit Card,16494,Paid
3414,Net Banking,33191,Paid
3415,Debit Card,6370.75,Paid
3416,Credit Card,0,Failed
3417,Net Banking,19791,Refunded
3418,Net Banking,1898.1,Paid
3419,Debit Card,12154.3,Refunded
3420,Credit Card,5758.2,Paid
3421,Debit Card,16370.1,Paid
3422,Credit Card,9395,Refunded
3423,Debit Card,0,Failed
3424,UPI,14125.5,Paid
3425,UPI,18609.9,Paid
3426,Credit Card,0,Failed
3427,Cash on Delivery,2230.6,Paid
3428,Credit Card,15632.35,Paid
3429,Net Banking,18262.8,Paid
3430,Credit Card,7974.3,Refunded
3431,Net Banking,8591.8,Refunded
3432,Net Banking,20892,Paid
3433,Net Banking,12534.3,Paid
3434,UPI,3036.2,Paid
3435,Net Banking,18182.35,Refunded
3436,Credit Card,3795,Paid
3437,UPI,0,Failed
3438,UPI,3651.6,Paid
3439,Net Banking,5215.5,Paid
3440,Credit Card,0,Failed
3441,UPI,1577,Paid
3442,UPI,0,Failed
3443,Credit Card,6201.6,Paid
3444,Credit Card,4765.5,Paid
3445,Net Banking,978.1,Paid
3446,UPI,0,Failed
3447,Credit Card,6078.1,Refunded
3448,Debit Card,8695,Paid
3449,Net Banking,7642.35,Refunded
3450,Credit Card,0,Failed
3451,Credit Card,0,Failed
3452,Credit Card,3398.3,Refunded
3453,Net Banking,0,Failed
3454,Net Banking,3148.2,Paid
3455,UPI,18995,Paid
3456,Cash on Delivery,0,Failed
3457,Net Banking,16093,Paid
3458,UPI,2419.65,Paid
3459,Debit Card,4797,Refunded
3460,UPI,0,Failed
3461,Debit Card,6881.6,Paid
3462,UPI,2097,Paid
3463,UPI,10595,Refunded
3464,Credit Card,18438.2,Paid
3465,Credit Card,7467.3,Paid
3466,Debit Card,1578,Paid
3467,Cash on Delivery,10632.4,Paid
3468,UPI,0,Failed
3469,UPI,2547.45,Refunded
3470,Cash on Delivery,9394,Paid
3471,Debit Card,0,Failed
3472,Cash on Delivery,2999,Paid
3473,Debit Card,22893,Paid
3474,Net Banking,16228.2,Paid
3475,UPI,0,Failed
3476,Credit Card,0,Failed
3477,Cash on Delivery,6894,Paid
3478,Net Banking,17541.9,Paid
3479,UPI,7494,Paid
3480,UPI,7697,Paid
3481,Net Banking,17589.9,Paid
3482,Debit Card,3038.1,Paid
3483,Net Banking,5597,Refunded
3484,Debit Card,17589.05,Paid
3485,Cash on Delivery,1578,Paid
3486,Cash on Delivery,3737.45,Paid
3487,Debit Card,16990,Paid
3488,Cash on Delivery,1477,Paid
3489,Credit Card,0,Failed
3490,Debit Card,828,Paid
3491,UPI,30321.9,Paid
3492,UPI,0,Failed
3493,Net Banking,5998,Paid
3494,Debit Card,1378,Paid
3495,Cash on Delivery,9131.55,Paid
3496,Net Banking,4249.15,Paid
3497,Cash on Delivery,15743.7,Refunded
3498,UPI,10778.7,Paid
3499,Credit Card,888.1,Paid
3500,Credit Card,4272.15,Paid
3501,Cash on Delivery,0,Failed
3502,Cash on Delivery,11213.2,Paid
3503,UPI,1798,Paid
3504,Credit Card,2659.05,Paid
3505,Cash on Delivery,8547.15,Paid
3506,Net Banking,15991,Paid
3507,Net Banking,1577,Paid
3508,Debit Card,5775.75,Paid
3509,Credit Card,0,Failed
3510,Net Banking,24215.5,Paid
3511,Debit Card,9176.6,Paid
3512,Debit Card,6747.3,Refunded
3513,Debit Card,4179.6,Paid
3514,Debit Card,0,Failed
3515,Cash on Delivery,0,Failed
3516,Cash on Delivery,9096,Paid
3517,Credit Card,8096.4,Paid
3518,Net Banking,4748.1,Paid
3519,Credit Card,17333.2,Paid
3520,Credit Card,7196,Paid
3521,Net Banking,0,Failed
3522,Credit Card,928,Paid
3523,Net Banking,9896.4,Refunded
3524,Debit Card,14812.4,Paid
3525,Credit Card,0,Failed
3526,Credit Card,14815.25,Paid
3527,Credit Card,6296,Refunded
3528,UPI,10636.2,Paid
3529,Net Banking,14391.0,Paid
3530,Net Banking,0,Failed
3531,Net Banking,2277.15,Paid
3532,Cash on Delivery,4749.05,Refunded
3533,Cash on Delivery,3416.2,Paid
3534,Cash on Delivery,13007.4,Paid
3535,Credit Card,14054.3,Refunded
3536,Credit Card,1503.05,Paid
3537,Net Banking,0,Failed
3538,Net Banking,3702.15,Paid
3539,UPI,0,Failed
3540,Net Banking,4797,Paid
3541,Credit Card,11493,Refunded
3542,Debit Card,9896.4,Paid
3543,Net Banking,9581.4,Paid
3544,Debit Card,15098.35,Paid
3545,Debit Card,9174.05,Paid
3546,Debit Card,8095,Refunded
3547,Credit Card,14192,Refunded
3548,Net Banking,12345,Paid
3549,Cash on Delivery,9712.8,Refunded
3550,Debit Card,5997,Paid
3551,Cash on Delivery,3798.1,Paid
3552,Net Banking,4367.15,Paid
3553,Credit Card,10254.6,Paid
3554,Credit Card,0,Failed
3555,Credit Card,20795.5,Paid
3556,Credit Card,1599,Paid
3557,Debit Card,9536.4,Paid
3558,Cash on Delivery,8326.6,Refunded
3559,Debit Card,0,Failed
3560,UPI,1477,Refunded
3561,UPI,5438.3,Paid
3562,Credit Card,11143,Paid
3563,Credit Card,15592,Paid
3564,UPI,3897,Paid
3565,Debit Card,12915.75,Paid
3566,Debit Card,22592,Paid
3567,Cash on Delivery,0,Failed
3568,Cash on Delivery,0,Failed
3569,Net Banking,1998,Paid
3570,UPI,14171.4,Paid
3571,Cash on Delivery,15192.4,Refunded
3572,Cash on Delivery,12895,Refunded
3573,UPI,8922.45,Paid
3574,Cash on Delivery,23123.0,Refunded
3575,Credit Card,1998,Paid
3576,Net Banking,1477,Paid
3577,Credit Card,0,Failed
3578,Cash on Delivery,2499,Paid
3579,Debit Card,21463.35,Paid
3580,Debit Card,14391.9,Paid
3581,Net Banking,14893,Paid
3582,UPI,5892,Refunded
3583,Credit Card,3324.05,Paid
3584,Cash on Delivery,15491,Paid
3585,Debit Card,3198,Paid
3586,UPI,7497,Paid
3587,Debit Card,16552.8,Paid
3588,UPI,0,Failed
3589,Debit Card,4888.7,Paid
3590,UPI,3398.3,Paid
3591,Cash on Delivery,1998,Refunded
3592,Net Banking,0,Failed
3593,Cash on Delivery,16793,Refunded
3594,Credit Card,0,Failed
3595,UPI,18624.6,Paid
3596,Net Banking,0,Failed
3597,Credit Card,24469.8,Paid
3598,UPI,20791,Paid
3599,Net Banking,21790,Paid
3600,Debit Card,8257.4,Paid
3601,Debit Card,17391,Paid
3602,UPI,0,Failed
3603,Net Banking,7498.35,Refunded
3604,Credit Card,10405.7,Paid
3605,Credit Card,8295,Paid
3606,Credit Card,15893,Refunded
3607,Cash on Delivery,14215.5,Paid
3608,Credit Card,3134.05,Paid
3609,Credit Card,28891,Refunded
3610,Cash on Delivery,4314.6,Refunded
3611,Credit Card,10997,Paid
3612,UPI,7119.3,Paid
3613,Cash on Delivery,5094.9,Paid
3614,Credit Card,1798.2,Paid
3615,Cash on Delivery,12573.2,Paid
3616,UPI,10966.8,Paid
3617,UPI,0,Failed
3618,Cash on Delivery,0,Failed
3619,Credit Card,11246.4,Refunded
3620,Net Banking,2598,Paid
3621,Cash on Delivery,15595,Paid
3622,Debit Card,4998,Paid
3623,UPI,1078,Refunded
3624,UPI,17283.35,Paid
3625,Cash on Delivery,0,Failed
3626,UPI,24192,Refunded
3627,Debit Card,4845,Paid
3628,Debit Card,5980.5,Paid
3629,Debit Card,2609.65,Paid
3630,Cash on Delivery,2719.15,Paid
3631,Net Banking,4497,Refunded
3632,Net Banking,0,Failed
3633,Credit Card,12747.45,Refunded
3634,UPI,2147,Paid
3635,UPI,5438.3,Paid
3636,Credit Card,8187.3,Paid
3637,Credit Card,0,Failed
3638,Credit Card,23793,Paid
3639,Debit Card,1798.2,Paid
3640,Credit Card,0,Failed
3641,Credit Card,4317.3,Paid
3642,UPI,20602.8,Paid
3643,Net Banking,778,Paid
3644,Debit Card,0,Failed
3645,Net Banking,0,Failed
3646,Debit Card,5010.75,Paid
3647,Net Banking,16291,Refunded
3648,UPI,3038.1,Refunded
3649,Cash on Delivery,0,Failed
3650,Debit Card,4095,Paid
3651,Net Banking,2999,Paid
3652,Credit Card,13592,Paid
3653,Credit Card,23741,Paid
3654,UPI,3096,Paid
3655,Credit Card,0,Failed
3656,Cash on Delivery,3418.1,Paid
3657,Net Banking,14304.6,Refunded
3658,Net Banking,15831.9,Paid
3659,Net Banking,5396,Paid
3660,Debit Card,1439.1,Paid
3661,UPI,2697,Paid
3662,Credit Card,0,Failed
3663,Debit Card,5948.3,Paid
3664,Net Banking,5698.1,Paid
3665,Cash on Delivery,3057.45,Paid
3666,Cash on Delivery,5094,Refunded
3667,Credit Card,0,Failed
3668,Net Banking,17591,Paid
3669,UPI,0,Failed
3670,Debit Card,6567.3,Paid
3671,Cash on Delivery,0,Failed
3672,Cash on Delivery,15385.25,Paid
3673,Credit Card,7554.6,Refunded
3674,Net Banking,13142,Paid
3675,UPI,15803.2,Refunded
3676,Net Banking,17991,Paid
3677,UPI,8998.2,Paid
3678,Credit Card,10994,Paid
3679,Credit Card,16807.4,Refunded
3680,Cash on Delivery,1359.15,Refunded
3681,Debit Card,26023.35,Refunded
3682,Net Banking,7977.15,Paid
3683,Cash on Delivery,2878.2,Paid
3684,Credit Card,19290,Paid
3685,Net Banking,14301.9,Paid
3686,Debit Card,2799,Refunded
3687,UPI,11242.8,Refunded
3688,Debit Card,2997,Paid
3689,Net Banking,15792,Paid
3690,Net Banking,4272.15,Paid
3691,Net Banking,1267.3,Paid
3692,Cash on Delivery,9684.9,Paid
3693,Credit Card,10524.6,Paid
3694,Debit Card,2427.3,Paid
3695,Debit Card,0,Failed
3696,Net Banking,6747.3,Refunded
3697,Debit Card,10973.7,Paid
3698,Cash on Delivery,7074.65,Refunded
3699,Credit Card,9205.5,Refunded
3700,UPI,5098.3,Refunded
3701,Cash on Delivery,790.55,Refunded
3702,Credit Card,8446,Paid
3703,Credit Card,6298.2,Paid
3704,Net Banking,9311.4,Refunded
3705,Net Banking,8998.2,Paid
3706,Cash on Delivery,0,Failed
3707,Cash on Delivery,5438.3,Paid
3708,UPI,19194,Refunded
3709,Net Banking,8352.4,Paid
3710,Debit Card,4077.45,Paid
3711,Cash on Delivery,0,Failed
3712,Cash on Delivery,3797.15,Paid
3713,Debit Card,3991.6,Paid
3714,UPI,12769.9,Paid
3715,Cash on Delivery,11085.7,Refunded
3716,Net Banking,31890,Paid
3717,Cash on Delivery,15893,Paid
3718,Cash on Delivery,9995,Refunded
3719,Debit Card,758.15,Paid
3720,UPI,11394.3,Paid
3721,Credit Card,5997,Paid
3722,Net Banking,19703.0,Paid
3723,Debit Card,7497,Paid
3724,UPI,4597,Paid
3725,Credit Card,9350.85,Refunded
3726,Net Banking,8905.5,Paid
3727,Cash on Delivery,4249.15,Paid
3728,Credit Card,4270.5,Paid
3729,Debit Card,15966.9,Paid
3730,Net Banking,0,Failed
3731,Credit Card,12995,Refunded
3732,Cash on Delivery,11196.9,Paid
3733,Credit Card,7942,Paid
3734,Debit Card,10535.75,Refunded
3735,Cash on Delivery,9805.5,Refunded
3736,Credit Card,12912.35,Paid
3737,Debit Card,0,Failed
3738,UPI,2849.05,Paid
3739,Cash on Delivery,2097,Paid
3740,Debit Card,828,Refunded
3741,Debit Card,6386.4,Paid
3742,Net Banking,6096,Paid
3743,Credit Card,12631.2,Refunded
3744,Cash on Delivery,13434.9,Refunded
3745,Net Banking,3398.3,Paid
3746,UPI,15504.85,Paid
3747,Credit Card,6243,Refunded
3748,Net Banking,10097,Paid
3749,Credit Card,15202.8,Paid
3750,Credit Card,843.15,Paid
3751,Cash on Delivery,13763.2,Paid
3752,Net Banking,1998,Paid
3753,Cash on Delivery,9995,Paid
3754,Net Banking,12995,Paid
3755,UPI,9534.6,Paid
3756,Credit Card,12954.6,Paid
3757,Debit Card,25991,Paid
3758,Cash on Delivery,0,Failed
3759,Credit Card,0,Failed
3760,Credit Card,3996,Refunded
3761,Debit Card,17419.05,Paid
3762,Debit Card,7545,Paid
3763,Debit Card,1708.1,Paid
3764,Net Banking,13393,Paid
3765,Cash on Delivery,2847,Paid
3766,Debit Card,4497,Paid
3767,Debit Card,20226.45,Paid
3768,UPI,6931.2,Paid
3769,UPI,0,Failed
3770,Net Banking,5097.45,Paid
3771,Cash on Delivery,7219.9,Paid
3772,Net Banking,7016.4,Paid
3773,Debit Card,13242,Paid
3774,UPI,2372.15,Paid
3775,Debit Card,8397,Paid
3776,Credit Card,0,Failed
3777,Credit Card,0,Failed
3778,Debit Card,0,Failed
3779,Cash on Delivery,3796.2,Paid
3780,Debit Card,5937.3,Paid
3781,Debit Card,27891.0,Paid
3782,UPI,0,Failed
3783,Cash on Delivery,6930.25,Paid
3784,Debit Card,1028.05,Refunded
3785,Credit Card,12894,Paid
3786,UPI,0,Failed
3787,Credit Card,15247.8,Paid
3788,Net Banking,3907.45,Paid
3789,Net Banking,15793,Paid
3790,Cash on Delivery,2249.1,Paid
3791,UPI,15393,Paid
3792,Credit Card,4935.25,Paid
3793,Cash on Delivery,4161.6,Paid
3794,UPI,9004.9,Refunded
3795,Debit Card,17942,Paid
3796,Credit Card,0,Failed
3797,Cash on Delivery,14099.9,Paid
3798,Net Banking,978,Paid
3799,Credit Card,0,Failed
3800,Net Banking,32291,Paid
3801,Net Banking,9686.2,Paid
3802,Cash on Delivery,28807.35,Paid
3803,Cash on Delivery,0,Failed
3804,Debit Card,828,Paid
3805,Debit Card,1428.1,Paid
3806,Net Banking,2247,Paid
3807,Debit Card,10394,Paid
3808,Cash on Delivery,6648.1,Paid
3809,Cash on Delivery,0,Failed
3810,UPI,8749.05,Paid
3811,Debit Card,11251.8,Refunded
3812,Credit Card,2247,Paid
3813,Net Banking,3947.4,Refunded
3814,Debit Card,0,Failed
3815,Cash on Delivery,1782.45,Refunded
3816,Net Banking,12692,Paid
3817,UPI,4416.6,Paid
3818,Cash on Delivery,0,Failed
3819,Net Banking,2697,Refunded
3820,UPI,10705.5,Paid
3821,Net Banking,0,Failed
3822,UPI,9354.6,Paid
3823,Debit Card,9780.25,Paid
3824,Net Banking,8536.55,Paid
3825,UPI,6879.9,Paid
3826,Credit Card,8366.4,Paid
3827,UPI,8829.3,Paid
3828,Credit Card,9998,Paid
3829,Credit Card,12505.5,Paid
3830,UPI,2998,Paid
3831,Cash on Delivery,8835.75,Paid
3832,Credit Card,8397,Paid
3833,Credit Card,11595,Paid
3834,Net Banking,4497.3,Paid
3835,Cash on Delivery,6652.8,Paid
3836,UPI,15792,Paid
3837,Credit Card,21033.95,Refunded
3838,UPI,7648.2,Paid
3839,Credit Card,12064.05,Paid
3840,Net Banking,828,Paid
3841,UPI,3396,Paid
3842,Cash on Delivery,0,Failed
3843,UPI,8895,Paid
3844,Net Banking,0,Failed
3845,Credit Card,4501.6,Paid
3846,UPI,12630.25,Paid
3847,Debit Card,0,Failed
3848,Cash on Delivery,11154.6,Paid
3849,Credit Card,2879.1,Paid
3850,Credit Card,7050.75,Paid
3851,Net Banking,19182.4,Refunded
3852,Net Banking,4994,Refunded
3853,Net Banking,5353.3,Paid
3854,Cash on Delivery,19191,Paid
3855,Cash on Delivery,9018.35,Paid
3856,Credit Card,12573.2,Paid
3857,Debit Card,13583.7,Refunded
3858,Credit Card,9645,Refunded
3859,Credit Card,0,Failed
3860,Cash on Delivery,0,Failed
3861,Net Banking,878,Paid
3862,Debit Card,8095,Paid
3863,Net Banking,4998,Paid
3864,UPI,23643.6,Paid
3865,Net Banking,3598.2,Refunded
3866,Debit Card,10993,Paid
3867,Net Banking,4497,Paid
3868,Net Banking,2468.1,Paid
3869,Credit Card,8070.25,Refunded
3870,Cash on Delivery,23706.5,Refunded
3871,UPI,3097,Refunded
3872,Debit Card,8498.3,Paid
3873,Net Banking,6598,Paid
3874,UPI,16731.9,Paid
3875,Net Banking,1798,Paid
3876,Net Banking,1378,Refunded
3877,Credit Card,3199,Paid
3878,Debit Card,7495,Paid
3879,Credit Card,11774.3,Paid
3880,Debit Card,1407.1,Paid
3881,Debit Card,5396.4,Paid
3882,Debit Card,0,Failed
3883,Credit Card,21462.4,Refunded
3884,UPI,13393,Paid
3885,Net Banking,2847.15,Refunded
3886,UPI,2292.45,Refunded
3887,UPI,0,Failed
3888,Credit Card,4698.7,Paid
3889,Credit Card,0,Failed
3890,UPI,15293,Refunded
3891,UPI,0,Failed
3892,Credit Card,0,Failed
3893,UPI,6027.3,Paid
3894,Cash on Delivery,2699.1,Paid
3895,UPI,0,Failed
3896,Debit Card,7496,Paid
3897,Net Banking,9402.15,Paid
3898,Debit Card,778,Paid
3899,Debit Card,22626.9,Refunded
3900,Cash on Delivery,2428.2,Paid
3901,Debit Card,21691,Paid
3902,Credit Card,0,Failed
3903,Net Banking,13992,Paid
3904,UPI,0,Failed
3905,Debit Card,1798,Paid
3906,Credit Card,7442,Paid
3907,Cash on Delivery,1477,Paid
3908,Cash on Delivery,1998,Paid
3909,UPI,9344,Paid
3910,UPI,10196.6,Refunded
3911,Cash on Delivery,10063.35,Paid
3912,Cash on Delivery,10995,Paid
3913,UPI,12248.35,Paid
3914,Credit Card,10959.9,Paid
3915,Cash on Delivery,3897,Refunded
3916,Debit Card,3015.8,Refunded
3917,Net Banking,3843.7,Paid
3918,Net Banking,8907.3,Paid
3919,UPI,20991,Refunded
3920,Credit Card,4997,Refunded
3921,UPI,21441,Paid
3922,Cash on Delivery,3798.1,Paid
3923,Net Banking,16712.4,Paid
3924,Cash on Delivery,1598,Paid
3925,Credit Card,18594,Refunded
3926,Cash on Delivery,1528.2,Refunded
3927,Cash on Delivery,9803.7,Paid
3928,Credit Card,15193.35,Paid
3929,Cash on Delivery,13594,Refunded
3930,Debit Card,11695,Refunded
3931,UPI,8097.3,Refunded
3932,UPI,4318.7,Paid
3933,Net Banking,9599.9,Paid
3934,Debit Card,9394,Paid
3935,UPI,2562.15,Paid
3936,Debit Card,5998,Refunded
3937,Net Banking,6046,Paid
3938,Credit Card,7594,Paid
3939,Debit Card,14274.05,Paid
3940,Credit Card,0,Failed
3941,Net Banking,14625.25,Paid
3942,Cash on Delivery,11964.3,Refunded
3943,Net Banking,0,Failed
3944,Credit Card,4988.7,Refunded
3945,Debit Card,11192,Refunded
3946,Net Banking,0,Failed
3947,UPI,9979.85,Paid
3948,Cash on Delivery,3737.45,Paid
3949,Debit Card,0,Failed
3950,UPI,12058.35,Paid
3951,Debit Card,6171.2,Paid
3952,Cash on Delivery,2164.95,Paid
3953,Debit Card,14620.5,Paid
3954,Cash on Delivery,14093,Paid
3955,Net Banking,29688,Paid
3956,Credit Card,0,Failed
3957,Cash on Delivery,10635.25,Paid
3958,Net Banking,7222.45,Paid
3959,Debit Card,8544.6,Paid
3960,Credit Card,2337.3,Paid
3961,Debit Card,8997,Paid
3962,Cash on Delivery,14643,Paid
3963,Credit Card,10995,Refunded
3964,UPI,5496,Refunded
3965,Debit Card,6326.55,Refunded
3966,Net Banking,673.15,Paid
3967,UPI,5777.45,Paid
3968,Net Banking,17291,Refunded
3969,Net Banking,3196,Paid
3970,Credit Card,13944.6,Refunded
3971,UPI,2849.05,Paid
3972,Credit Card,20061.0,Paid
3973,Cash on Delivery,7941,Refunded
3974,Net Banking,0,Failed
3975,Cash on Delivery,22892,Paid
3976,Cash on Delivery,11695,Paid
3977,Net Banking,9687.15,Refunded
3978,Credit Card,3653.3,Paid
3979,Cash on Delivery,3702.15,Paid
3980,UPI,1998,Paid
3981,Credit Card,11243.7,Refunded
3982,UPI,21839,Refunded
3983,Credit Card,13426.6,Paid
3984,Credit Card,3998,Paid
3985,UPI,17504.9,Refunded
3986,UPI,6648.1,Paid
3987,Net Banking,1698.3,Paid
3988,Net Banking,0,Failed
3989,Credit Card,0,Failed
3990,Cash on Delivery,8547.15,Paid
3991,UPI,4795,Paid
3992,Debit Card,14621.45,Paid
3993,UPI,15857.4,Paid
3994,UPI,12489.05,Paid
3995,Net Banking,1698.3,Paid
3996,UPI,15122.35,Paid
3997,UPI,9597,Paid
3998,Credit Card,5395,Paid
3999,UPI,6648.1,Paid
4000,UPI,1798,Paid
4001,Cash on Delivery,3598.2,Paid
4002,Net Banking,13132.8,Paid
4003,Debit Card,17496,Paid
4004,Debit Card,4297,Paid
4005,Debit Card,15942,Paid
4006,Net Banking,7689.3,Paid
4007,UPI,17192,Paid
4008,Net Banking,8997,Refunded
4009,UPI,8140.5,Paid
4010,Net Banking,0,Failed
4011,Debit Card,928,Paid
4012,UPI,0,Failed
4013,Debit Card,3396,Paid
4014,Cash on Delivery,1518.1,Refunded
4015,Credit Card,5696,Refunded
4016,UPI,1887.3,Paid
4017,Debit Card,3986.2,Refunded
4018,Net Banking,7697,Paid
4019,UPI,6929.3,Paid
4020,Credit Card,22790.5,Paid
4021,Debit Card,6347,Paid
4022,UPI,3512.15,Paid
4023,UPI,13957.4,Paid
4024,UPI,8781.8,Paid
4025,Credit Card,11808.2,Paid
4026,Net Banking,10539.3,Refunded
4027,Credit Card,0,Failed
4028,Net Banking,2998,Paid
4029,UPI,11044.9,Paid
4030,Net Banking,8395,Paid
4031,Debit Card,9090.75,Refunded
4032,UPI,10495,Paid
4033,Credit Card,0,Failed
4034,Debit Card,0,Failed
4035,Debit Card,3797,Refunded
4036,Credit Card,16492,Paid
4037,Cash on Delivery,0,Failed
4038,Cash on Delivery,7997,Paid
4039,UPI,23991,Paid
4040,Net Banking,24740,Refunded
4041,Credit Card,9493.35,Paid
4042,Credit Card,14229.85,Paid
4043,Credit Card,11342.4,Refunded
4044,Debit Card,0,Failed
4045,Credit Card,19891,Paid
4046,Net Banking,0,Failed
4047,Net Banking,12941,Refunded
4048,Cash on Delivery,4927.45,Paid
4049,Credit Card,8995.5,Paid
4050,Net Banking,2562.15,Paid
4051,Net Banking,0,Failed
4052,Debit Card,0,Failed
4053,Debit Card,5038.2,Paid
4054,Credit Card,0,Failed
4055,Net Banking,20603.7,Paid
4056,UPI,2468.1,Refunded
4057,Credit Card,3819.9,Refunded
4058,Credit Card,13625.1,Paid
4059,Cash on Delivery,8546.2,Paid
4060,Net Banking,4797,Paid
4061,UPI,2999,Paid
4062,UPI,18291,Paid
4063,UPI,12393,Paid
4064,UPI,0,Failed
4065,Credit Card,9444.6,Refunded
4066,Net Banking,8919.05,Paid
4067,UPI,9402.15,Paid
4068,Debit Card,17674.05,Paid
4069,UPI,24216.45,Paid
4070,Debit Card,0,Failed
4071,Debit Card,0,Failed
4072,UPI,9596,Paid
4073,Debit Card,7984.9,Paid
4074,Debit Card,9982.8,Paid
4075,Net Banking,5486.4,Refunded
4076,Credit Card,19456.5,Paid
4077,Net Banking,8997,Paid
4078,Cash on Delivery,8498.3,Paid
4079,Debit Card,11438.95,Paid
4080,UPI,3987.15,Refunded
4081,UPI,0,Failed
4082,Debit Card,0,Failed
4083,UPI,8997,Paid
4084,Net Banking,6740.25,Paid
4085,Debit Card,10789.9,Paid
4086,Credit Card,25293,Refunded
4087,Cash on Delivery,7600.7,Paid
4088,Net Banking,0,Failed
4089,Net Banking,5218.35,Paid
4090,Debit Card,11043.2,Paid
4091,Cash on Delivery,0,Failed
4092,Cash on Delivery,4996,Refunded
4093,Cash on Delivery,8366.4,Paid
4094,Debit Card,0,Failed
4095,Credit Card,18292,Refunded
4096,Credit Card,0,Failed
4097,Credit Card,15099.3,Paid
4098,Cash on Delivery,5758.2,Refunded
4099,Debit Card,7686.9,Refunded
4100,Net Banking,16192.8,Refunded
4101,UPI,7308.35,Paid
4102,Cash on Delivery,1999,Paid
4103,Net Banking,6563.7,Paid
4104,UPI,15953.35,Paid
4105,Net Banking,19753.35,Paid
4106,Net Banking,11894,Refunded
4107,Net Banking,3368.7,Refunded
4108,Debit Card,10394,Paid
4109,UPI,0,Failed
4110,UPI,2697.3,Paid
4111,Cash on Delivery,10254.3,Paid
4112,UPI,19071.0,Paid
4113,Cash on Delivery,13592,Paid
4114,Debit Card,11468.7,Paid
4115,Cash on Delivery,16044,Paid
4116,Net Banking,5197,Paid
4117,Cash on Delivery,5038.2,Paid
4118,Cash on Delivery,0,Failed
4119,Cash on Delivery,1598,Paid
4120,Net Banking,6895,Refunded
4121,UPI,1353.15,Refunded
4122,Cash on Delivery,0,Failed
4123,Debit Card,14292,Paid
4124,Cash on Delivery,3396,Paid
